,city,st_short,st_long,county,city_alias
395,Isabela,PR,Puerto Rico,ISABELA,Sect La Media Cuerda
396,Isabela,PR,Puerto Rico,ISABELA,Sect Las Marias
397,Isabela,PR,Puerto Rico,ISABELA,Sect Pueblo Nuevo
398,Isabela,PR,Puerto Rico,ISABELA,Sect Verdum
399,Isabela,PR,Puerto Rico,ISABELA,URB Domenech
400,Isabela,PR,Puerto Rico,ISABELA,Haciendas De Isabela
401,Isabela,PR,Puerto Rico,ISABELA,Jard Miramar
402,Isabela,PR,Puerto Rico,ISABELA,Parc Mora Guerrero
403,Isabela,PR,Puerto Rico,ISABELA,Repto Apolonio Velez Ramos
404,Isabela,PR,Puerto Rico,ISABELA,Repto Las Brisas
405,Isabela,PR,Puerto Rico,ISABELA,Sect Casimiro Perez
406,Isabela,PR,Puerto Rico,ISABELA,Sect Tocones
407,Isabela,PR,Puerto Rico,ISABELA,URB Lamela
408,Isabela,PR,Puerto Rico,ISABELA,URB Salvador Rios
409,Isabela,PR,Puerto Rico,ISABELA,URB Santa Teresita
410,Isabela,PR,Puerto Rico,ISABELA,Villa Karen
411,Isabela,PR,Puerto Rico,ISABELA,Villa Lydia
412,Isabela,PR,Puerto Rico,ISABELA,Bda La Mayor
413,Isabela,PR,Puerto Rico,ISABELA,Comunidad El Canon
414,Isabela,PR,Puerto Rico,ISABELA,Est Del Paraiso
415,Isabela,PR,Puerto Rico,ISABELA,Repto Jerusalen
416,Isabela,PR,Puerto Rico,ISABELA,URB Santa Rosa
417,Isabela,PR,Puerto Rico,ISABELA,Vista Verde
418,Isabela,PR,Puerto Rico,ISABELA,Comunidad Guanabano
419,Isabela,PR,Puerto Rico,ISABELA,Comunidad Los Ponce
420,Isabela,PR,Puerto Rico,ISABELA,Repto Capella
421,Isabela,PR,Puerto Rico,ISABELA,Repto Santa Maria
422,Isabela,PR,Puerto Rico,ISABELA,Sect Las Colinas
423,Isabela,PR,Puerto Rico,ISABELA,Sect Los Toledo
424,Isabela,PR,Puerto Rico,ISABELA,URB Hau
425,Isabela,PR,Puerto Rico,ISABELA,URB Las Ceibas
426,Isabela,PR,Puerto Rico,ISABELA,Villa Acevedo
427,Isabela,PR,Puerto Rico,ISABELA,Comunidad Ramal
428,Isabela,PR,Puerto Rico,ISABELA,Mans Del Atlantico
429,Isabela,PR,Puerto Rico,ISABELA,Pradera Real
430,Isabela,PR,Puerto Rico,ISABELA,Repto Monte Claro
431,Isabela,PR,Puerto Rico,ISABELA,Repto Villa Y Mar
432,Isabela,PR,Puerto Rico,ISABELA,Res Lomas Del Sol
433,Isabela,PR,Puerto Rico,ISABELA,Sect San Antonio De La Tuna
434,Isabela,PR,Puerto Rico,ISABELA,URB Llanos De Isabela
435,Isabela,PR,Puerto Rico,ISABELA,URB Manuel Corchado
436,Isabela,PR,Puerto Rico,ISABELA,Villa Gamal
437,Isabela,PR,Puerto Rico,ISABELA,Villa Mizei
438,Isabela,PR,Puerto Rico,ISABELA,Ext Villa Espana
439,Isabela,PR,Puerto Rico,ISABELA,Repto Miraflores
440,Isabela,PR,Puerto Rico,ISABELA,Sect California
441,Isabela,PR,Puerto Rico,ISABELA,URB Costa Brava
442,Isabela,PR,Puerto Rico,ISABELA,URB Islazul
443,Isabela,PR,Puerto Rico,ISABELA,URB Las 3t
444,Isabela,PR,Puerto Rico,ISABELA,URB Las Flores
445,Isabela,PR,Puerto Rico,ISABELA,Vistas Del Atlantico
446,Jayuya,PR,Puerto Rico,JAYUYA,Alts De Borinquen
447,Jayuya,PR,Puerto Rico,JAYUYA,URB Hayuya
448,Jayuya,PR,Puerto Rico,JAYUYA,URB La Monserrate
449,Jayuya,PR,Puerto Rico,JAYUYA,URB Vega Linda
450,Jayuya,PR,Puerto Rico,JAYUYA,URB La Colina
451,Jayuya,PR,Puerto Rico,JAYUYA,Jard De Jayuya
452,Jayuya,PR,Puerto Rico,JAYUYA,Alts De Jayuya
453,Jayuya,PR,Puerto Rico,JAYUYA,Jayuya
454,Jayuya,PR,Puerto Rico,JAYUYA,Valle Verde
455,Lajas,PR,Puerto Rico,LAJAS,Est Del Parra
456,Lajas,PR,Puerto Rico,LAJAS,Lajas
457,Lajas,PR,Puerto Rico,LAJAS,Jard De Lajas
458,Lajas,PR,Puerto Rico,LAJAS,URB El Valle
459,Lajas,PR,Puerto Rico,LAJAS,URB Linda Vista
460,Lajas,PR,Puerto Rico,LAJAS,Bda Tomei
461,Lajas,PR,Puerto Rico,LAJAS,Bda Nicolin Perez
462,Lajas,PR,Puerto Rico,LAJAS,Est De Lajas
463,Lajas,PR,Puerto Rico,LAJAS,Ext El Valle 2
464,Lajas,PR,Puerto Rico,LAJAS,Parq Real
465,Lajas,PR,Puerto Rico,LAJAS,Alts De San Blas
466,Lares,PR,Puerto Rico,LARES,Haciendas De Borinquen Ii
467,Lares,PR,Puerto Rico,LARES,URB Buena Vista
468,Lares,PR,Puerto Rico,LARES,Lares
469,Las Marias,PR,Puerto Rico,LAS MARIAS,Jard De Las Marias
470,Las Marias,PR,Puerto Rico,LAS MARIAS,URB El Coqui
471,Las Marias,PR,Puerto Rico,LAS MARIAS,URB El Bosque
472,Las Marias,PR,Puerto Rico,LAS MARIAS,URB Lavergne
473,Las Marias,PR,Puerto Rico,LAS MARIAS,Las Marias
474,Manati,PR,Puerto Rico,MANATI,Manati
475,Manati,PR,Puerto Rico,MANATI,Repto Marista
476,Manati,PR,Puerto Rico,MANATI,URB Oneill
477,Manati,PR,Puerto Rico,MANATI,URB San Salvador
478,Manati,PR,Puerto Rico,MANATI,Villa Beatriz
479,Manati,PR,Puerto Rico,MANATI,Colina Del Mar
480,Manati,PR,Puerto Rico,MANATI,Est De Valle Verde
481,Manati,PR,Puerto Rico,MANATI,Repto Garcia
482,Manati,PR,Puerto Rico,MANATI,URB Camino Del Sol Ii
483,Manati,PR,Puerto Rico,MANATI,Villa Forestal
484,Manati,PR,Puerto Rico,MANATI,Villa Maria
485,Manati,PR,Puerto Rico,MANATI,Jard De Monaco 3
486,Manati,PR,Puerto Rico,MANATI,Lomas Del Manatuabon
487,Manati,PR,Puerto Rico,MANATI,URB Monte Verde
488,Manati,PR,Puerto Rico,MANATI,Valle De Tierras Nuevas
489,Manati,PR,Puerto Rico,MANATI,Villas Del Manati
490,Manati,PR,Puerto Rico,MANATI,Bo Cantera
491,Manati,PR,Puerto Rico,MANATI,Ext Oneill
492,Manati,PR,Puerto Rico,MANATI,Hacienda Hermanas Mena
493,Manati,PR,Puerto Rico,MANATI,Jard De Monaco 2
494,Manati,PR,Puerto Rico,MANATI,Repto Geovani
495,Manati,PR,Puerto Rico,MANATI,URB Las Gardenias
496,Manati,PR,Puerto Rico,MANATI,URB Manati Chalets
497,Manati,PR,Puerto Rico,MANATI,Villa Nitza
498,Manati,PR,Puerto Rico,MANATI,Villas Tesoro
499,Manati,PR,Puerto Rico,MANATI,Bda San Jose
500,Manati,PR,Puerto Rico,MANATI,Hacienda La Monserrate
501,Manati,PR,Puerto Rico,MANATI,URB Flamboyan
502,Manati,PR,Puerto Rico,MANATI,URB Portofino
503,Manati,PR,Puerto Rico,MANATI,URB Santa Teresa
504,Manati,PR,Puerto Rico,MANATI,Brisas De Mar Chiquita
505,Manati,PR,Puerto Rico,MANATI,Est De Manati
506,Manati,PR,Puerto Rico,MANATI,Est Marylin
507,Manati,PR,Puerto Rico,MANATI,Jard De Monaco 1
508,Manati,PR,Puerto Rico,MANATI,Parc Marquez
509,Manati,PR,Puerto Rico,MANATI,URB Atenas
510,Manati,PR,Puerto Rico,MANATI,Valles De Manati
511,Manati,PR,Puerto Rico,MANATI,Alts De Manati
512,Manati,PR,Puerto Rico,MANATI,Valle Encantado
513,Manati,PR,Puerto Rico,MANATI,Villa Evangelina
514,Manati,PR,Puerto Rico,MANATI,Ext San Salvador
515,Manati,PR,Puerto Rico,MANATI,Parc La Luisa
516,Manati,PR,Puerto Rico,MANATI,Repto Rosello
517,Manati,PR,Puerto Rico,MANATI,URB Los Rosales
518,Manati,PR,Puerto Rico,MANATI,URB Luchetti
519,Moca,PR,Puerto Rico,MOCA,Villa Mercedes
520,Moca,PR,Puerto Rico,MOCA,Parc Lomas Verdes
521,Moca,PR,Puerto Rico,MOCA,Moca
522,Moca,PR,Puerto Rico,MOCA,Villa Soto
523,Moca,PR,Puerto Rico,MOCA,Parc Sabana
524,Moca,PR,Puerto Rico,MOCA,Res Edad Dorada
525,Moca,PR,Puerto Rico,MOCA,Hacienda La Monserrate
526,Moca,PR,Puerto Rico,MOCA,URB Las Palmas
527,Moca,PR,Puerto Rico,MOCA,URB Los Robles
528,Moca,PR,Puerto Rico,MOCA,URB Moca Gdns
529,Moca,PR,Puerto Rico,MOCA,Villa Deloamit
530,Rincon,PR,Puerto Rico,RINCON,URB Sea Beach Colony
531,Rincon,PR,Puerto Rico,RINCON,Comunidad Estella
532,Rincon,PR,Puerto Rico,RINCON,Jard De Rincon
533,Rincon,PR,Puerto Rico,RINCON,Rincon
534,Rincon,PR,Puerto Rico,RINCON,Comunidad Stella
535,Rincon,PR,Puerto Rico,RINCON,Villas De La Pradera
536,Rincon,PR,Puerto Rico,RINCON,Vista Azul
537,Rincon,PR,Puerto Rico,RINCON,URB Palma Real
538,Rincon,PR,Puerto Rico,RINCON,Ext Jard De Rincon
539,Rincon,PR,Puerto Rico,RINCON,URB Cerro Los Pobres
540,Rincon,PR,Puerto Rico,RINCON,URB Las Lomas
541,Quebradillas,PR,Puerto Rico,QUEBRADILLAS,Parc Chivas
542,Quebradillas,PR,Puerto Rico,QUEBRADILLAS,Repto Kennedy
543,Quebradillas,PR,Puerto Rico,QUEBRADILLAS,URB Avila
544,Quebradillas,PR,Puerto Rico,QUEBRADILLAS,Bo Cacao
545,Quebradillas,PR,Puerto Rico,QUEBRADILLAS,URB Dos Ceibas
546,Quebradillas,PR,Puerto Rico,QUEBRADILLAS,Quebradillas
547,Quebradillas,PR,Puerto Rico,QUEBRADILLAS,URB La Romana
548,Quebradillas,PR,Puerto Rico,QUEBRADILLAS,Brisas Tropical
549,Quebradillas,PR,Puerto Rico,QUEBRADILLAS,Parc Terranova
550,Quebradillas,PR,Puerto Rico,QUEBRADILLAS,Villa Norma
551,Quebradillas,PR,Puerto Rico,QUEBRADILLAS,Parq Del Retiro
552,Quebradillas,PR,Puerto Rico,QUEBRADILLAS,URB Santa Marina
553,Quebradillas,PR,Puerto Rico,QUEBRADILLAS,URB El Retiro
554,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Mayaguez
555,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Bo Mineral
556,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Bo Salud
557,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Villa Sultanita
558,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Bo Carcel
559,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Bo Rio Hondo
560,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Repto Brisas De Rio Hondo
561,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Repto San Miguel
562,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Ensanche Vivaldi
563,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Monterey
564,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Villa India
565,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Bo Colombia
566,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Paraiso De Mayaguez
567,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Sultana
568,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Villas Del Sol
569,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Bo Buena Vista
570,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Bo La Quinta
571,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Ext Belmonte
572,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Repto Flamboyan
573,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Belmonte
574,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Bo Paris
575,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Alemany
576,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Ponce De Leon
577,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Rio Cristal
578,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Villas De Felisa
579,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Bo Barcelona
580,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Bo Cantera
581,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Repto Antillano
582,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Ensanche Ramirez
583,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Villas Del Rio
584,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Bo Sabalos
585,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Flor Del Valle
586,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB La Estancia
587,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Villa Angelica
588,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Villa Gerena
589,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Bo Balboa
590,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Bo Broadway
591,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Bo Liceo
592,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Bo Santurce
593,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Lomas Verdes
594,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Repto Macias
595,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Pura Brisa
596,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Santa Maria
597,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Parc Soledad
598,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Fraternidad
599,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB La Riviera
600,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Petiteville
601,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Jard De Guanajibo
602,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Jard Del Caribe
603,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Repto San Francisco
604,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Guanajibo Gdns
605,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Mayaguez Terrace
606,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Miradero Gdns
607,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Hostos
608,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Llavat
609,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Mendoza
610,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB San Jose
611,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Parc Mani
612,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Ramirez De Arellano
613,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Bo Dulces Labios
614,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Bo Mani
615,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Parq De La Ceiba
616,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Guanajibo Homes
617,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Vista Verde
618,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Alt De Algarrobo
619,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Mans De Espana
620,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Bella Lomas
621,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Buenaventura
622,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Los Versalles
623,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Miradero Hls
624,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Santa Rosa De Lima
625,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Westernlake Vlg
626,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Villas Del Oeste
627,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Parc Castillo
628,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Repto Los Chevres
629,Mayaguez,PR,Puerto Rico,MAYAGUEZ,URB Quinto Centenario
630,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Alt De Mayaguez
631,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Bo El Seco
632,Mayaguez,PR,Puerto Rico,MAYAGUEZ,Bo Tras Talleres
633,San German,PR,Puerto Rico,SAN GERMAN,Repto Universidad
634,San German,PR,Puerto Rico,SAN GERMAN,Mans De San German
635,San German,PR,Puerto Rico,SAN GERMAN,URB Borinquen
636,San German,PR,Puerto Rico,SAN GERMAN,URB El Real
637,San German,PR,Puerto Rico,SAN GERMAN,URB La Nueva Salamanca
638,San German,PR,Puerto Rico,SAN GERMAN,San German
639,San German,PR,Puerto Rico,SAN GERMAN,Ext Santa Maria
640,San German,PR,Puerto Rico,SAN GERMAN,Ext Villa Interamericana
641,San German,PR,Puerto Rico,SAN GERMAN,Paseos Del Valle
642,San German,PR,Puerto Rico,SAN GERMAN,Ext Mans San German
643,San German,PR,Puerto Rico,SAN GERMAN,Ext Parc Sabana Eneas
644,San German,PR,Puerto Rico,SAN GERMAN,Parc Sabana Eneas
645,San German,PR,Puerto Rico,SAN GERMAN,URB El Convento
646,San German,PR,Puerto Rico,SAN GERMAN,URB Los Sauces
647,San German,PR,Puerto Rico,SAN GERMAN,Hacienda La Monserrate
648,San German,PR,Puerto Rico,SAN GERMAN,Mans Reales
649,San German,PR,Puerto Rico,SAN GERMAN,URB Montebello
650,San German,PR,Puerto Rico,SAN GERMAN,URB Retiro
651,San German,PR,Puerto Rico,SAN GERMAN,URB El Pedregal
652,San German,PR,Puerto Rico,SAN GERMAN,URB Porta Coeli
653,San German,PR,Puerto Rico,SAN GERMAN,URB Riverside
654,San German,PR,Puerto Rico,SAN GERMAN,URB Santa Maria
655,San German,PR,Puerto Rico,SAN GERMAN,Villa Interamericana
656,San German,PR,Puerto Rico,SAN GERMAN,URB La Quinta Dr Velez
657,San German,PR,Puerto Rico,SAN GERMAN,URB Las Quintas
658,San German,PR,Puerto Rico,SAN GERMAN,Valle Verde
659,San German,PR,Puerto Rico,SAN GERMAN,Villa Auxerre
660,San Sebastian,PR,Puerto Rico,SAN SEBASTIAN,Bda Estalingrado
661,San Sebastian,PR,Puerto Rico,SAN SEBASTIAN,Bda Pueblo Nuevo
662,San Sebastian,PR,Puerto Rico,SAN SEBASTIAN,Comunidad Gonzalez
663,San Sebastian,PR,Puerto Rico,SAN SEBASTIAN,Repto Pin Mendez
664,San Sebastian,PR,Puerto Rico,SAN SEBASTIAN,URB El Culebrina
665,San Sebastian,PR,Puerto Rico,SAN SEBASTIAN,URB Pepino
666,San Sebastian,PR,Puerto Rico,SAN SEBASTIAN,Villas De Piedra Blanca
667,San Sebastian,PR,Puerto Rico,SAN SEBASTIAN,Bda Chinto Rodon
668,San Sebastian,PR,Puerto Rico,SAN SEBASTIAN,URB Chinto Rodon
669,San Sebastian,PR,Puerto Rico,SAN SEBASTIAN,Bda Tablastilla
670,San Sebastian,PR,Puerto Rico,SAN SEBASTIAN,URB Pedro T Labayen
671,San Sebastian,PR,Puerto Rico,SAN SEBASTIAN,URB Venturini
672,San Sebastian,PR,Puerto Rico,SAN SEBASTIAN,Valle Verde
673,San Sebastian,PR,Puerto Rico,SAN SEBASTIAN,Ext Villa Rita
674,San Sebastian,PR,Puerto Rico,SAN SEBASTIAN,URB El Guayabal
675,San Sebastian,PR,Puerto Rico,SAN SEBASTIAN,San Sebastian
676,San Sebastian,PR,Puerto Rico,SAN SEBASTIAN,Colinas Verdes
677,San Sebastian,PR,Puerto Rico,SAN SEBASTIAN,Jard Guatemala
678,San Sebastian,PR,Puerto Rico,SAN SEBASTIAN,URB La Estancia
679,San Sebastian,PR,Puerto Rico,SAN SEBASTIAN,URB Los Alamos
680,San Sebastian,PR,Puerto Rico,SAN SEBASTIAN,Bda Paralelo 38
681,San Sebastian,PR,Puerto Rico,SAN SEBASTIAN,URB Olivencia
682,San Sebastian,PR,Puerto Rico,SAN SEBASTIAN,Villa Rita
683,Morovis,PR,Puerto Rico,MOROVIS,Morovis
684,Morovis,PR,Puerto Rico,MOROVIS,Brisas Del Norte
685,Morovis,PR,Puerto Rico,MOROVIS,Sect La Alianza
686,Morovis,PR,Puerto Rico,MOROVIS,Parc Barahona
687,Morovis,PR,Puerto Rico,MOROVIS,Sect Pabon
688,Morovis,PR,Puerto Rico,MOROVIS,Valle Barahona
689,Morovis,PR,Puerto Rico,MOROVIS,Sect Marrero
690,Morovis,PR,Puerto Rico,MOROVIS,Villa Roca
691,Morovis,PR,Puerto Rico,MOROVIS,Ext Torrecillas
692,Morovis,PR,Puerto Rico,MOROVIS,Jard De Russe
693,Morovis,PR,Puerto Rico,MOROVIS,Repto Los Torres
694,Morovis,PR,Puerto Rico,MOROVIS,Villas Del Norte
695,Morovis,PR,Puerto Rico,MOROVIS,Comunidad Juan Otero
696,Morovis,PR,Puerto Rico,MOROVIS,Jard De Romany
697,Morovis,PR,Puerto Rico,MOROVIS,Qtas De Morovis
698,Morovis,PR,Puerto Rico,MOROVIS,URB Russe
699,Morovis,PR,Puerto Rico,MOROVIS,Valles De San Luis
700,Morovis,PR,Puerto Rico,MOROVIS,Praderas De Morovis Sur
701,Morovis,PR,Puerto Rico,MOROVIS,Vista Verde
702,Morovis,PR,Puerto Rico,MOROVIS,Sect Berio
703,Morovis,PR,Puerto Rico,MOROVIS,URB Las Cumbres
704,Morovis,PR,Puerto Rico,MOROVIS,Brisas Del Rio
705,Morovis,PR,Puerto Rico,MOROVIS,Jard De Montellano
706,Morovis,PR,Puerto Rico,MOROVIS,Parc Torrecillas
707,Morovis,PR,Puerto Rico,MOROVIS,URB Cruz Rosario
708,Morovis,PR,Puerto Rico,MOROVIS,URB Rose Valley
709,Sabana Hoyos,PR,Puerto Rico,ARECIBO,Sabana Hoyos
710,Sabana Hoyos,PR,Puerto Rico,ARECIBO,Est De Sabana
711,San Antonio,PR,Puerto Rico,AGUADILLA,Brisas De Campo Alegre
712,San Antonio,PR,Puerto Rico,AGUADILLA,Parq Ind San Antonio
713,San Antonio,PR,Puerto Rico,AGUADILLA,Paseos Reales
714,San Antonio,PR,Puerto Rico,AGUADILLA,San Antonio
715,San Antonio,PR,Puerto Rico,AGUADILLA,URB San Antonio
716,San Antonio,PR,Puerto Rico,AGUADILLA,Hacienda Asturias
717,San Antonio,PR,Puerto Rico,AGUADILLA,URB Nuevo San Antonio
718,Vega Alta,PR,Puerto Rico,VEGA ALTA,Vega Alta
719,Vega Alta,PR,Puerto Rico,VEGA ALTA,URB Cielo Dorado
720,Vega Alta,PR,Puerto Rico,VEGA ALTA,URB Golden Vlg
721,Vega Alta,PR,Puerto Rico,VEGA ALTA,URB Las Colinas
722,Vega Alta,PR,Puerto Rico,VEGA ALTA,URB Las Palmas Cerro Gordo
723,Vega Alta,PR,Puerto Rico,VEGA ALTA,Comunidad Manantial
724,Vega Alta,PR,Puerto Rico,VEGA ALTA,Ext La Inmaculada
725,Vega Alta,PR,Puerto Rico,VEGA ALTA,Ext Santa Rita
726,Vega Alta,PR,Puerto Rico,VEGA ALTA,URB La Inmaculada
727,Vega Alta,PR,Puerto Rico,VEGA ALTA,URB Puesta Del Sol
728,Vega Alta,PR,Puerto Rico,VEGA ALTA,URB Santa Ana
729,Vega Alta,PR,Puerto Rico,VEGA ALTA,URB Santa Rita
730,Vega Alta,PR,Puerto Rico,VEGA ALTA,Alts De Cerro Gordo 1&2
731,Vega Alta,PR,Puerto Rico,VEGA ALTA,Alts De Cerro Gordo 3&4
732,Vega Alta,PR,Puerto Rico,VEGA ALTA,URB La Inmaculada Ct
733,Vega Alta,PR,Puerto Rico,VEGA ALTA,URB Treasure Pt
734,Vega Alta,PR,Puerto Rico,VEGA ALTA,Bo Brenas
735,Vega Alta,PR,Puerto Rico,VEGA ALTA,Est San Nicolas
736,Vega Alta,PR,Puerto Rico,VEGA ALTA,Ext Santa Ana
737,Vega Alta,PR,Puerto Rico,VEGA ALTA,Vistas De La Vega
738,Vega Alta,PR,Puerto Rico,VEGA ALTA,Hacienda El Molino
739,Vega Alta,PR,Puerto Rico,VEGA ALTA,URB Isomar
740,Vega Alta,PR,Puerto Rico,VEGA ALTA,URB Sierra Maestra
741,Vega Alta,PR,Puerto Rico,VEGA ALTA,Est Cerro Gordo
742,Vega Alta,PR,Puerto Rico,VEGA ALTA,Est Del Valle
743,Vega Alta,PR,Puerto Rico,VEGA ALTA,Ext La Esperanza
744,Vega Alta,PR,Puerto Rico,VEGA ALTA,Ext Santa Maria
745,Vega Alta,PR,Puerto Rico,VEGA ALTA,Parc Carmen
746,Vega Alta,PR,Puerto Rico,VEGA ALTA,URB La Esperanza
747,Vega Alta,PR,Puerto Rico,VEGA ALTA,Villa Linares
748,Vega Alta,PR,Puerto Rico,VEGA ALTA,URB Grand Palm Ii
749,Vega Alta,PR,Puerto Rico,VEGA ALTA,Bda Corea
750,Vega Alta,PR,Puerto Rico,VEGA ALTA,Ext Sanchez
751,Vega Alta,PR,Puerto Rico,VEGA ALTA,Parc Ponderosa
752,Vega Alta,PR,Puerto Rico,VEGA ALTA,URB Cerro Gordo Hls
753,Vega Alta,PR,Puerto Rico,VEGA ALTA,URB Velomas
754,Vega Baja,PR,Puerto Rico,VEGA BAJA,URB Brasilia
755,Vega Baja,PR,Puerto Rico,VEGA BAJA,URB Los Almendros
756,Vega Baja,PR,Puerto Rico,VEGA BAJA,Villa Pinares
757,Vega Baja,PR,Puerto Rico,VEGA BAJA,Villa Real
758,Vega Baja,PR,Puerto Rico,VEGA BAJA,Bda Collazo
759,Vega Baja,PR,Puerto Rico,VEGA BAJA,Bda Sandin
760,Vega Baja,PR,Puerto Rico,VEGA BAJA,Bo Algarrobo
761,Vega Baja,PR,Puerto Rico,VEGA BAJA,Bo Carmelita
762,Vega Baja,PR,Puerto Rico,VEGA BAJA,Bo Pueblo Nuevo
763,Vega Baja,PR,Puerto Rico,VEGA BAJA,Ciudad Real
764,Vega Baja,PR,Puerto Rico,VEGA BAJA,Comunidad Bethel
765,Vega Baja,PR,Puerto Rico,VEGA BAJA,URB La Cruv
766,Vega Baja,PR,Puerto Rico,VEGA BAJA,URB San Demetrio
767,Vega Baja,PR,Puerto Rico,VEGA BAJA,URB Vega Serena
768,Vega Baja,PR,Puerto Rico,VEGA BAJA,Villa Del Rosario
769,Vega Baja,PR,Puerto Rico,VEGA BAJA,Alt De Vega Baja
770,Vega Baja,PR,Puerto Rico,VEGA BAJA,Bo Las Granjas
771,Vega Baja,PR,Puerto Rico,VEGA BAJA,Hacienda La Arboleda
772,Vega Baja,PR,Puerto Rico,VEGA BAJA,Sect Miraflores
773,Vega Baja,PR,Puerto Rico,VEGA BAJA,URB El Verde
774,Vega Baja,PR,Puerto Rico,VEGA BAJA,URB Los Hucares
775,Vega Baja,PR,Puerto Rico,VEGA BAJA,URB Monte Carlo
776,Vega Baja,PR,Puerto Rico,VEGA BAJA,URB Ocean Front
777,Vega Baja,PR,Puerto Rico,VEGA BAJA,URB San Agustin
778,Vega Baja,PR,Puerto Rico,VEGA BAJA,URB Vega Baja Lakes
779,Vega Baja,PR,Puerto Rico,VEGA BAJA,Brisas De Tortuguero
780,Vega Baja,PR,Puerto Rico,VEGA BAJA,Est De Tortuguero
781,Vega Baja,PR,Puerto Rico,VEGA BAJA,Parc Amadeo
