,city,link,state,title
249,['Deep River'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCU8-yEU-O-aJEbmWRlmQoZGh&lsspp=CWq37829kaZV&rlt=Best+places+to+eat&owsq=Deep+River,+Connecticut+Restaurants&ved=2ahUKEwin_IKL_IXuAhVDlFkKHSgxDsEQ9s8CMAt6BAgAEBA",['Connecticut'],Best places to eat
250,['Deep River'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=romantic+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCU8-yEU-O-aJEbmWRlmQoZGh&lsspp=CR_WRYOzDgaQ&rlt=Romantic+restaurants&owsq=Deep+River,+Connecticut+Restaurants&ved=2ahUKEwin_IKL_IXuAhVDlFkKHSgxDsEQ9s8CMAx6BAgAEBI",['Connecticut'],Romantic restaurants
251,['Deep River'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=restaurants+with+great+cocktails&rflfq=1&num=10&uule=w+CAQQCFISCU8-yEU-O-aJEbmWRlmQoZGh&lsspp=CaWz_ZMeQhBY&rlt=Food+and+cocktails&owsq=Deep+River,+Connecticut+Restaurants&ved=2ahUKEwin_IKL_IXuAhVDlFkKHSgxDsEQ9s8CMA16BAgAEBQ",['Connecticut'],Food and cocktails
252,['Deep River'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=great+cocktails&rflfq=1&num=10&uule=w+CAQQCFISCU8-yEU-O-aJEbmWRlmQoZGh&lsspp=CZwDS7OXiYIc&rlt=Great+cocktails&owsq=Deep+River,+Connecticut+Restaurants&ved=2ahUKEwin_IKL_IXuAhVDlFkKHSgxDsEQ9s8CMA56BAgAEBY",['Connecticut'],Great cocktails
253,['Durham'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=takeout+food&rflfq=1&num=10&uule=w+CAQQCFISCbnn1WBiM-aJET03L7mKYwlv&lsspp=CfWHy3HstI0j&rlt=Takeout&owsq=Durham,+Connecticut+Restaurants&ved=2ahUKEwiS6te5_oXuAhUy2FkKHXZGBEgQ9s8CMAV6BAgAEAQ",['Connecticut'],Takeout
254,['Durham'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=Delivery+Food&rflfq=1&num=10&uule=w+CAQQCFISCbnn1WBiM-aJET03L7mKYwlv&lsspp=&rlt=Delivery&owsq=Durham,+Connecticut+Restaurants&ved=2ahUKEwiS6te5_oXuAhUy2FkKHXZGBEgQ9s8CMAZ6BAgAEAY",['Connecticut'],Delivery
255,['Durham'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=family-friendly+dinner&rflfq=1&num=10&uule=w+CAQQCFISCbnn1WBiM-aJET03L7mKYwlv&lsspp=CS6GnT57UVE1&rlt=Best+dinners+with+kids&owsq=Durham,+Connecticut+Restaurants&ved=2ahUKEwiS6te5_oXuAhUy2FkKHXZGBEgQ9s8CMAd6BAgAEAg",['Connecticut'],Best dinners with kids
256,['Durham'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=pizza+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCbnn1WBiM-aJET03L7mKYwlv&lsspp=CZh0kxr3e8gL&rlt=Pizza+restaurants&owsq=Durham,+Connecticut+Restaurants&ved=2ahUKEwiS6te5_oXuAhUy2FkKHXZGBEgQ9s8CMAh6BAgAEAo",['Connecticut'],Pizza restaurants
257,['Durham'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCbnn1WBiM-aJET03L7mKYwlv&lsspp=CZyl2PNiE9C3&rlt=Best+places+to+eat&owsq=Durham,+Connecticut+Restaurants&ved=2ahUKEwiS6te5_oXuAhUy2FkKHXZGBEgQ9s8CMAl6BAgAEAw",['Connecticut'],Best places to eat
258,['Durham'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=italian+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCbnn1WBiM-aJET03L7mKYwlv&lsspp=CQF6lpGKHm4S&rlt=Italian+restaurants&owsq=Durham,+Connecticut+Restaurants&ved=2ahUKEwiS6te5_oXuAhUy2FkKHXZGBEgQ9s8CMAp6BAgAEA4",['Connecticut'],Italian restaurants
259,['Durham'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=warm+and+cozy+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCbnn1WBiM-aJET03L7mKYwlv&lsspp=CZKUtRbgU9-Z&rlt=Cozy+restaurants&owsq=Durham,+Connecticut+Restaurants&ved=2ahUKEwiS6te5_oXuAhUy2FkKHXZGBEgQ9s8CMAt6BAgAEBA",['Connecticut'],Cozy restaurants
260,['Durham'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=cheap+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCbnn1WBiM-aJET03L7mKYwlv&lsspp=CUnrcUbZCpWv&rlt=Cheap+eats&owsq=Durham,+Connecticut+Restaurants&ved=2ahUKEwiS6te5_oXuAhUy2FkKHXZGBEgQ9s8CMAx6BAgAEBI",['Connecticut'],Cheap eats
261,['Durham'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=quick+bites&rflfq=1&num=10&uule=w+CAQQCFISCbnn1WBiM-aJET03L7mKYwlv&lsspp=CeLu3N1QYxz_&rlt=Quick+bites&owsq=Durham,+Connecticut+Restaurants&ved=2ahUKEwiS6te5_oXuAhUy2FkKHXZGBEgQ9s8CMA16BAgAEBQ",['Connecticut'],Quick bites
262,['Durham'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=great+cocktails&rflfq=1&num=10&uule=w+CAQQCFISCbnn1WBiM-aJET03L7mKYwlv&lsspp=CdN5yznt4oFB&rlt=Great+cocktails&owsq=Durham,+Connecticut+Restaurants&ved=2ahUKEwiS6te5_oXuAhUy2FkKHXZGBEgQ9s8CMA56BAgAEBY",['Connecticut'],Great cocktails
263,['East Berlin'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=takeout+food&rflfq=1&num=10&uule=w+CAQQCFISCRs0anGstOeJEWTMWiTDE-qX&lsspp=CVVg1SFdjJ67&rlt=Takeout&owsq=East+Berlin,+Connecticut+Restaurants&ved=2ahUKEwiEi531gIbuAhUEm1kKHWBAAoQQ9s8CMAV6BAgAEAQ",['Connecticut'],Takeout
264,['East Berlin'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=Delivery+Food&rflfq=1&num=10&uule=w+CAQQCFISCRs0anGstOeJEWTMWiTDE-qX&lsspp=&rlt=Delivery&owsq=East+Berlin,+Connecticut+Restaurants&ved=2ahUKEwiEi531gIbuAhUEm1kKHWBAAoQQ9s8CMAZ6BAgAEAY",['Connecticut'],Delivery
265,['East Berlin'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=family-friendly+dinner&rflfq=1&num=10&uule=w+CAQQCFISCRs0anGstOeJEWTMWiTDE-qX&lsspp=CYmkJtDsjcZG&rlt=Best+dinners+with+kids&owsq=East+Berlin,+Connecticut+Restaurants&ved=2ahUKEwiEi531gIbuAhUEm1kKHWBAAoQQ9s8CMAd6BAgAEAg",['Connecticut'],Best dinners with kids
266,['East Berlin'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=pizza+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCRs0anGstOeJEWTMWiTDE-qX&lsspp=CWAb1f4JFptv&rlt=Pizza+restaurants&owsq=East+Berlin,+Connecticut+Restaurants&ved=2ahUKEwiEi531gIbuAhUEm1kKHWBAAoQQ9s8CMAh6BAgAEAo",['Connecticut'],Pizza restaurants
267,['East Berlin'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCRs0anGstOeJEWTMWiTDE-qX&lsspp=CTQa8-1i1Jjk&rlt=Best+places+to+eat&owsq=East+Berlin,+Connecticut+Restaurants&ved=2ahUKEwiEi531gIbuAhUEm1kKHWBAAoQQ9s8CMAl6BAgAEAw",['Connecticut'],Best places to eat
268,['East Berlin'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=italian+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCRs0anGstOeJEWTMWiTDE-qX&lsspp=CR4OyJHhiIBn&rlt=Italian+restaurants&owsq=East+Berlin,+Connecticut+Restaurants&ved=2ahUKEwiEi531gIbuAhUEm1kKHWBAAoQQ9s8CMAp6BAgAEA4",['Connecticut'],Italian restaurants
269,['East Berlin'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=cheap+restaurants+for+a+group&rflfq=1&num=10&uule=w+CAQQCFISCRs0anGstOeJEWTMWiTDE-qX&lsspp=CSOntEcNr65U&rlt=Cheap+spots+for+groups&owsq=East+Berlin,+Connecticut+Restaurants&ved=2ahUKEwiEi531gIbuAhUEm1kKHWBAAoQQ9s8CMAt6BAgAEBA",['Connecticut'],Cheap spots for groups
270,['East Berlin'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=cheap+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCRs0anGstOeJEWTMWiTDE-qX&lsspp=CXJkZabo6bXQ&rlt=Cheap+eats&owsq=East+Berlin,+Connecticut+Restaurants&ved=2ahUKEwiEi531gIbuAhUEm1kKHWBAAoQQ9s8CMAx6BAgAEBI",['Connecticut'],Cheap eats
271,['East Berlin'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=quick+bites&rflfq=1&num=10&uule=w+CAQQCFISCRs0anGstOeJEWTMWiTDE-qX&lsspp=CSxPJmjB85ON&rlt=Quick+bites&owsq=East+Berlin,+Connecticut+Restaurants&ved=2ahUKEwiEi531gIbuAhUEm1kKHWBAAoQQ9s8CMA16BAgAEBQ",['Connecticut'],Quick bites
272,['East Berlin'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=american+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCRs0anGstOeJEWTMWiTDE-qX&lsspp=CWHYRDKzMYvu&rlt=American+restaurants&owsq=East+Berlin,+Connecticut+Restaurants&ved=2ahUKEwiEi531gIbuAhUEm1kKHWBAAoQQ9s8CMA56BAgAEBY",['Connecticut'],American restaurants
273,['East Canaan'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=takeout+food&rflfq=1&num=10&uule=w+CAQQCFISCZe9W6bxeeeJEenfmTz-WbgI&lsspp=CUme_O4yf6uD&rlt=Takeout&owsq=East+Canaan,+Connecticut+Restaurants&ved=2ahUKEwjXg4Gxg4buAhUrrVkKHdTBAiIQ9s8CMAV6BAgAEAQ",['Connecticut'],Takeout
274,['East Canaan'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=Delivery+Food&rflfq=1&num=10&uule=w+CAQQCFISCZe9W6bxeeeJEenfmTz-WbgI&lsspp=&rlt=Delivery&owsq=East+Canaan,+Connecticut+Restaurants&ved=2ahUKEwjXg4Gxg4buAhUrrVkKHdTBAiIQ9s8CMAZ6BAgAEAY",['Connecticut'],Delivery
275,['East Canaan'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=warm+and+cozy+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCZe9W6bxeeeJEenfmTz-WbgI&lsspp=CTaG-g9Nnds9&rlt=Cozy+restaurants&owsq=East+Canaan,+Connecticut+Restaurants&ved=2ahUKEwjXg4Gxg4buAhUrrVkKHdTBAiIQ9s8CMAd6BAgAEAg",['Connecticut'],Cozy restaurants
276,['East Canaan'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=italian+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCZe9W6bxeeeJEenfmTz-WbgI&lsspp=CVuoJHGDncz1&rlt=Italian+restaurants&owsq=East+Canaan,+Connecticut+Restaurants&ved=2ahUKEwjXg4Gxg4buAhUrrVkKHdTBAiIQ9s8CMAh6BAgAEAo",['Connecticut'],Italian restaurants
277,['East Canaan'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+breakfast+with+kids&rflfq=1&num=10&uule=w+CAQQCFISCZe9W6bxeeeJEenfmTz-WbgI&lsspp=CSo2Dwjdowcl&rlt=Breakfasts+with+kids&owsq=East+Canaan,+Connecticut+Restaurants&ved=2ahUKEwjXg4Gxg4buAhUrrVkKHdTBAiIQ9s8CMAl6BAgAEAw",['Connecticut'],Breakfasts with kids
278,['East Canaan'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=pizza+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCZe9W6bxeeeJEenfmTz-WbgI&lsspp=Cf6okqF8zN8W&rlt=Pizza+restaurants&owsq=East+Canaan,+Connecticut+Restaurants&ved=2ahUKEwjXg4Gxg4buAhUrrVkKHdTBAiIQ9s8CMAp6BAgAEA4",['Connecticut'],Pizza restaurants
279,['East Canaan'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCZe9W6bxeeeJEenfmTz-WbgI&lsspp=CeDGbfTmcC8_&rlt=Best+places+to+eat&owsq=East+Canaan,+Connecticut+Restaurants&ved=2ahUKEwjXg4Gxg4buAhUrrVkKHdTBAiIQ9s8CMAt6BAgAEBA",['Connecticut'],Best places to eat
280,['East Canaan'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=group-friendly+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCZe9W6bxeeeJEenfmTz-WbgI&lsspp=CabMg9AaDD-R&rlt=Group-friendly+dining&owsq=East+Canaan,+Connecticut+Restaurants&ved=2ahUKEwjXg4Gxg4buAhUrrVkKHdTBAiIQ9s8CMAx6BAgAEBI",['Connecticut'],Group-friendly dining
281,['East Canaan'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=cheap+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCZe9W6bxeeeJEenfmTz-WbgI&lsspp=CQNJi5KALXqR&rlt=Cheap+eats&owsq=East+Canaan,+Connecticut+Restaurants&ved=2ahUKEwjXg4Gxg4buAhUrrVkKHdTBAiIQ9s8CMA16BAgAEBQ",['Connecticut'],Cheap eats
282,['East Canaan'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=cheap+restaurants+for+a+group&rflfq=1&num=10&uule=w+CAQQCFISCZe9W6bxeeeJEenfmTz-WbgI&lsspp=CQCUpE4CPD3D&rlt=Cheap+spots+for+groups&owsq=East+Canaan,+Connecticut+Restaurants&ved=2ahUKEwjXg4Gxg4buAhUrrVkKHdTBAiIQ9s8CMA56BAgAEBY",['Connecticut'],Cheap spots for groups
283,['East Glastonbury'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=takeout+food&rflfq=1&num=10&uule=w+CAQQCFISCeP7Z21tUOaJEcN-B8mOXGS0&lsspp=CYQRLEp1SPi9&rlt=Takeout&owsq=East+Glastonbury,+Connecticut+Restaurants&ved=2ahUKEwjz0ZnshYbuAhVnk-AKHU9mBUIQ9s8CMAV6BAgAEAQ",['Connecticut'],Takeout
284,['East Glastonbury'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=Delivery+Food&rflfq=1&num=10&uule=w+CAQQCFISCeP7Z21tUOaJEcN-B8mOXGS0&lsspp=&rlt=Delivery&owsq=East+Glastonbury,+Connecticut+Restaurants&ved=2ahUKEwjz0ZnshYbuAhVnk-AKHU9mBUIQ9s8CMAZ6BAgAEAY",['Connecticut'],Delivery
285,['East Glastonbury'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+breakfast+with+kids&rflfq=1&num=10&uule=w+CAQQCFISCeP7Z21tUOaJEcN-B8mOXGS0&lsspp=CcW1OsIXiPWf&rlt=Breakfasts+with+kids&owsq=East+Glastonbury,+Connecticut+Restaurants&ved=2ahUKEwjz0ZnshYbuAhVnk-AKHU9mBUIQ9s8CMAd6BAgAEAg",['Connecticut'],Breakfasts with kids
286,['East Glastonbury'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=american+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCeP7Z21tUOaJEcN-B8mOXGS0&lsspp=CU57U7MYqzLc&rlt=American+restaurants&owsq=East+Glastonbury,+Connecticut+Restaurants&ved=2ahUKEwjz0ZnshYbuAhVnk-AKHU9mBUIQ9s8CMAh6BAgAEAo",['Connecticut'],American restaurants
287,['East Glastonbury'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCeP7Z21tUOaJEcN-B8mOXGS0&lsspp=CayhoVWScYy7&rlt=Best+places+to+eat&owsq=East+Glastonbury,+Connecticut+Restaurants&ved=2ahUKEwjz0ZnshYbuAhVnk-AKHU9mBUIQ9s8CMAl6BAgAEAw",['Connecticut'],Best places to eat
288,['East Glastonbury'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=italian+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCeP7Z21tUOaJEcN-B8mOXGS0&lsspp=CVjPDKbIumPs&rlt=Italian+restaurants&owsq=East+Glastonbury,+Connecticut+Restaurants&ved=2ahUKEwjz0ZnshYbuAhVnk-AKHU9mBUIQ9s8CMAp6BAgAEA4",['Connecticut'],Italian restaurants
289,['East Glastonbury'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=restaurants+with+great+cocktails&rflfq=1&num=10&uule=w+CAQQCFISCeP7Z21tUOaJEcN-B8mOXGS0&lsspp=Cc88PgJTrg2o&rlt=Food+and+cocktails&owsq=East+Glastonbury,+Connecticut+Restaurants&ved=2ahUKEwjz0ZnshYbuAhVnk-AKHU9mBUIQ9s8CMAt6BAgAEBA",['Connecticut'],Food and cocktails
290,['East Glastonbury'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=romantic+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCeP7Z21tUOaJEcN-B8mOXGS0&lsspp=CZGw7CBAB4d2&rlt=Romantic+restaurants&owsq=East+Glastonbury,+Connecticut+Restaurants&ved=2ahUKEwjz0ZnshYbuAhVnk-AKHU9mBUIQ9s8CMAx6BAgAEBI",['Connecticut'],Romantic restaurants
291,['East Glastonbury'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=warm+and+cozy+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCeP7Z21tUOaJEcN-B8mOXGS0&lsspp=CcX9PgA0ZeTQ&rlt=Cozy+restaurants&owsq=East+Glastonbury,+Connecticut+Restaurants&ved=2ahUKEwjz0ZnshYbuAhVnk-AKHU9mBUIQ9s8CMA16BAgAEBQ",['Connecticut'],Cozy restaurants
292,['East Glastonbury'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=great+cocktails&rflfq=1&num=10&uule=w+CAQQCFISCeP7Z21tUOaJEcN-B8mOXGS0&lsspp=CWoM6expzBDp&rlt=Great+cocktails&owsq=East+Glastonbury,+Connecticut+Restaurants&ved=2ahUKEwjz0ZnshYbuAhVnk-AKHU9mBUIQ9s8CMA56BAgAEBY",['Connecticut'],Great cocktails
293,['East Granby'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=takeout+food&rflfq=1&num=10&uule=w+CAQQCFISCclNWE88AueJEY-Fes5-jOvL&lsspp=Cf8WGmiLRbPs&rlt=Takeout&owsq=East+Granby,+Connecticut+Restaurants&ved=2ahUKEwjRieupiIbuAhVuF1kFHUfYC2oQ9s8CMAV6BAgAEAQ",['Connecticut'],Takeout
294,['East Granby'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=Delivery+Food&rflfq=1&num=10&uule=w+CAQQCFISCclNWE88AueJEY-Fes5-jOvL&lsspp=&rlt=Delivery&owsq=East+Granby,+Connecticut+Restaurants&ved=2ahUKEwjRieupiIbuAhVuF1kFHUfYC2oQ9s8CMAZ6BAgAEAY",['Connecticut'],Delivery
295,['East Granby'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+breakfast+with+kids&rflfq=1&num=10&uule=w+CAQQCFISCclNWE88AueJEY-Fes5-jOvL&lsspp=CX6Wx4dtfLUI&rlt=Breakfasts+with+kids&owsq=East+Granby,+Connecticut+Restaurants&ved=2ahUKEwjRieupiIbuAhVuF1kFHUfYC2oQ9s8CMAd6BAgAEAg",['Connecticut'],Breakfasts with kids
296,['East Granby'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=italian+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCclNWE88AueJEY-Fes5-jOvL&lsspp=CT0Z4oxAVmqO&rlt=Italian+restaurants&owsq=East+Granby,+Connecticut+Restaurants&ved=2ahUKEwjRieupiIbuAhVuF1kFHUfYC2oQ9s8CMAh6BAgAEAo",['Connecticut'],Italian restaurants
297,['East Granby'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCclNWE88AueJEY-Fes5-jOvL&lsspp=CQsPSJU3j8B8&rlt=Best+places+to+eat&owsq=East+Granby,+Connecticut+Restaurants&ved=2ahUKEwjRieupiIbuAhVuF1kFHUfYC2oQ9s8CMAl6BAgAEAw",['Connecticut'],Best places to eat
298,['East Granby'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=breakfast+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCclNWE88AueJEY-Fes5-jOvL&lsspp=CU4WgcDnCHWF&rlt=Breakfast+restaurants&owsq=East+Granby,+Connecticut+Restaurants&ved=2ahUKEwjRieupiIbuAhVuF1kFHUfYC2oQ9s8CMAp6BAgAEA4",['Connecticut'],Breakfast restaurants
299,['East Granby'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=warm+and+cozy+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCclNWE88AueJEY-Fes5-jOvL&lsspp=CSzAsOf0PEgp&rlt=Cozy+restaurants&owsq=East+Granby,+Connecticut+Restaurants&ved=2ahUKEwjRieupiIbuAhVuF1kFHUfYC2oQ9s8CMAt6BAgAEBA",['Connecticut'],Cozy restaurants
300,['East Granby'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=vegetarian+friendly+food&rflfq=1&num=10&uule=w+CAQQCFISCclNWE88AueJEY-Fes5-jOvL&lsspp=Cd_vkWuDuWIq&rlt=Veg-friendly+spots&owsq=East+Granby,+Connecticut+Restaurants&ved=2ahUKEwjRieupiIbuAhVuF1kFHUfYC2oQ9s8CMAx6BAgAEBI",['Connecticut'],Veg-friendly spots
301,['East Granby'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=group-friendly+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCclNWE88AueJEY-Fes5-jOvL&lsspp=CZUnTBmh0uJw&rlt=Group-friendly+dining&owsq=East+Granby,+Connecticut+Restaurants&ved=2ahUKEwjRieupiIbuAhVuF1kFHUfYC2oQ9s8CMA16BAgAEBQ",['Connecticut'],Group-friendly dining
302,['East Granby'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=pizza+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCclNWE88AueJEY-Fes5-jOvL&lsspp=CY7U5X1pNCW_&rlt=Pizza+restaurants&owsq=East+Granby,+Connecticut+Restaurants&ved=2ahUKEwjRieupiIbuAhVuF1kFHUfYC2oQ9s8CMA56BAgAEBY",['Connecticut'],Pizza restaurants
303,['East Haddam'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=takeout+food&rflfq=1&num=10&uule=w+CAQQCFISCc3GDylsP-aJEVOFAlthdlnn&lsspp=CSS9ElZT0Pvv&rlt=Takeout&owsq=East+Haddam,+Connecticut+Restaurants&ved=2ahUKEwiO18_oiobuAhVwpVkKHZ6FABEQ9s8CMAV6BAgAEAQ",['Connecticut'],Takeout
304,['East Haddam'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=Delivery+Food&rflfq=1&num=10&uule=w+CAQQCFISCc3GDylsP-aJEVOFAlthdlnn&lsspp=&rlt=Delivery&owsq=East+Haddam,+Connecticut+Restaurants&ved=2ahUKEwiO18_oiobuAhVwpVkKHZ6FABEQ9s8CMAZ6BAgAEAY",['Connecticut'],Delivery
305,['East Haddam'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=romantic+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCc3GDylsP-aJEVOFAlthdlnn&lsspp=CczcKa4TOV5H&rlt=Romantic+restaurants&owsq=East+Haddam,+Connecticut+Restaurants&ved=2ahUKEwiO18_oiobuAhVwpVkKHZ6FABEQ9s8CMAd6BAgAEAg",['Connecticut'],Romantic restaurants
306,['East Haddam'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=italian+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCc3GDylsP-aJEVOFAlthdlnn&lsspp=CVQDjNrSgbQ2&rlt=Italian+restaurants&owsq=East+Haddam,+Connecticut+Restaurants&ved=2ahUKEwiO18_oiobuAhVwpVkKHZ6FABEQ9s8CMAh6BAgAEAo",['Connecticut'],Italian restaurants
307,['East Haddam'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=warm+and+cozy+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCc3GDylsP-aJEVOFAlthdlnn&lsspp=CbIqlQuKwRm7&rlt=Cozy+restaurants&owsq=East+Haddam,+Connecticut+Restaurants&ved=2ahUKEwiO18_oiobuAhVwpVkKHZ6FABEQ9s8CMAl6BAgAEAw",['Connecticut'],Cozy restaurants
308,['East Haddam'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=pizza+restaurant&rflfq=1&num=10&uule=w+CAQQCFISCc3GDylsP-aJEVOFAlthdlnn&lsspp=CUeiANUpcKOZ&rlt=Pizza+restaurants&owsq=East+Haddam,+Connecticut+Restaurants&ved=2ahUKEwiO18_oiobuAhVwpVkKHZ6FABEQ9s8CMAp6BAgAEA4",['Connecticut'],Pizza restaurants
309,['East Haddam'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=outdoor+dining&rflfq=1&num=10&uule=w+CAQQCFISCc3GDylsP-aJEVOFAlthdlnn&lsspp=CaWz_ZMeQhBY&rlt=Outdoor+dining&owsq=East+Haddam,+Connecticut+Restaurants&ved=2ahUKEwiO18_oiobuAhVwpVkKHZ6FABEQ9s8CMAt6BAgAEBA",['Connecticut'],Outdoor dining
310,['East Haddam'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=family-friendly+dinner&rflfq=1&num=10&uule=w+CAQQCFISCc3GDylsP-aJEVOFAlthdlnn&lsspp=CYtk8gpMwFuy&rlt=Best+dinners+with+kids&owsq=East+Haddam,+Connecticut+Restaurants&ved=2ahUKEwiO18_oiobuAhVwpVkKHZ6FABEQ9s8CMAx6BAgAEBI",['Connecticut'],Best dinners with kids
311,['East Haddam'],"google.com/search?sa=X&biw=1200&bih=542&tbm=lcl&q=best+restaurants&rflfq=1&num=10&uule=w+CAQQCFISCc3GDylsP-aJEVOFAlthdlnn&lsspp=Ce7a7hMHGOsB&rlt=Best+places+to+eat&owsq=East+Haddam,+Connecticut+Restaurants&ved=2ahUKEwiO18_oiobuAhVwpVkKHZ6FABEQ9s8CMA16BAgAEBQ",['Connecticut'],Best places to eat
